GeoId|Geography|LEAID|Year|Iteration|PDP03.8_72pct|PDP03.8_72pctmoe|PDP03.8_73pct|PDP03.8_73pctmoe|PDP03.8_74pct|PDP03.8_74pctmoe|PDP03.8_75pct|PDP03.8_75pctmoe
97000US4023370|Panama Public Schools, ME|4023370|2014-2018|202|23.4|9.7|23.4|9.7|23.4|9.7|-|**
97000US4023400|Panola Public Schools, ME|4023400|2014-2018|202|13.2|7.7|13.2|7.7|13.2|7.7|-|**
97000US4023430|Paoli Public Schools, ME|4023430|2014-2018|202|6.4|4.4|6.4|4.4|6.4|4.5|0.0|100.0
97000US2923530|Paris R-II School District, ME|2923530|2014-2018|202|20.5|13.5|20.5|13.5|20.8|13.7|0.0|100.0
97000US2923550|Park Hill School District, ME|2923550|2014-2018|202|5.2|1.7|5.2|1.7|5.2|1.7|0.0|100.0
97000US2923580|Parkway C-2 School District, ME|2923580|2014-2018|202|4.1|1.4|4.1|1.4|4.1|1.4|0.0|17.4
97000US2923670|Pattonsburg R-II School District, ME|2923670|2014-2018|202|8.3|6.0|8.3|6.0|8.3|6.0|-|**
97000US2923700|Pattonville R-III School District, ME|2923700|2014-2018|202|12.4|4.0|12.4|4.0|12.4|4.0|0.0|58.2
97000US4023550|Pauls Valley Public Schools, ME|4023550|2014-2018|202|15.1|7.5|15.1|7.5|15.3|7.5|0.0|70.1
97000US4023580|Pawhuska Public Schools, ME|4023580|2014-2018|202|16.5|8.7|16.5|8.7|16.8|8.7|0.0|73.6
97000US4023610|Pawnee Public Schools, ME|4023610|2014-2018|202|13.5|5.3|13.5|5.3|13.5|5.3|-|**
95000US4023730|Peggs Public School, ME|4023730|2014-2018|202|22.9|9.9|22.9|9.9|23.3|10.0|0.0|100.0
95000US2923790|Pemiscot County R-III School District, ME|2923790|2014-2018|202|5.1|6.9|5.1|6.9|5.1|6.9|-|**
97000US4023800|Perkins-Tryon Public Schools, ME|4023800|2014-2018|202|8.0|5.9|8.0|5.9|8.0|5.9|-|**
97000US4023850|Perry Public Schools, ME|4023850|2014-2018|202|3.3|3.0|3.3|3.0|3.3|3.0|-|**
97000US4023970|Piedmont Public Schools, ME|4023970|2014-2018|202|3.4|2.9|3.4|2.9|3.4|2.9|0.0|64.5
97000US3623010|Pine Bush Central School District, ME|3623010|2014-2018|202|6.3|2.8|6.3|2.8|6.3|2.8|0.0|40.0
97000US3623040|Pine Plains Central School District, ME|3623040|2014-2018|202|8.2|5.3|8.2|5.3|8.3|5.4|0.0|98.9
97000US3623070|Pine Valley Central School District (South Dayton), ME|3623070|2014-2018|202|23.1|8.3|23.1|8.3|23.1|8.3|-|**
97000US3623160|Pittsford Central School District, ME|3623160|2014-2018|202|1.4|1.0|1.4|1.0|1.4|1.0|-|**
97000US3623190|Plainedge Union Free School District, ME|3623190|2014-2018|202|3.4|2.0|3.4|2.0|3.5|2.0|0.0|43.7
97000US3623220|Plainview-Old Bethpage Central School District, ME|3623220|2014-2018|202|2.8|1.7|2.8|1.7|2.8|1.8|0.0|66.3
97000US3623280|Plattsburgh City School District, ME|3623280|2014-2018|202|30.0|9.8|30.0|9.8|30.0|9.8|-|**
97000US1923110|Pleasant Valley Community School District, ME|1923110|2014-2018|202|2.1|1.8|2.1|1.8|2.1|1.8|0.0|41.1
97000US1923160|Pleasantville Community School District, ME|1923160|2014-2018|202|11.2|8.8|11.2|8.8|11.2|8.8|-|**
97000US3623310|Pleasantville Union Free School District, ME|3623310|2014-2018|202|0.0|1.6|0.0|1.6|0.0|1.6|0.0|100.0
97000US1923190|Pocahontas Area Community School District, ME|1923190|2014-2018|202|5.8|3.6|5.8|3.6|5.8|3.6|-|**
97000US3623340|Pocantico Hills Central School District, ME|3623340|2014-2018|202|5.6|6.4|5.6|6.4|5.6|6.4|-|**
97000US3623370|Poland Central School District, ME|3623370|2014-2018|202|14.8|6.3|14.8|6.3|14.8|6.3|-|**
97000US3623430|Port Byron Central School District, ME|3623430|2014-2018|202|10.2|4.4|10.2|4.4|10.3|4.4|0.0|100.0
97000US3623460|Port Chester-Rye Union Free School District, ME|3623460|2014-2018|202|12.1|4.3|12.1|4.3|12.1|4.3|0.0|89.4
97000US3623490|Port Jefferson Union Free School District, ME|3623490|2014-2018|202|2.7|2.0|2.7|2.0|2.7|2.1|0.0|60.5
97000US3623520|Port Jervis City School District, ME|3623520|2014-2018|202|11.8|5.5|11.8|5.5|10.7|4.8|100.0|55.1
97000US3623580|Port Washington Union Free School District, ME|3623580|2014-2018|202|6.2|3.1|6.2|3.1|6.2|3.1|-|**
97000US3623640|Portville Central School District, ME|3623640|2014-2018|202|8.0|5.0|8.0|5.0|8.1|5.0|0.0|93.8
97000US1923340|Postville Community School District, ME|1923340|2014-2018|202|15.0|8.8|15.0|8.8|15.0|8.8|-|**
97000US3623670|Potsdam Central School District, ME|3623670|2014-2018|202|9.4|5.5|9.4|5.5|9.5|5.5|0.0|89.4
97000US3623760|Poughkeepsie City School District, ME|3623760|2014-2018|202|18.5|5.3|18.5|5.3|18.8|5.4|0.0|37.6
97000US3623790|Prattsburgh Central School District, ME|3623790|2014-2018|202|6.9|4.9|6.9|4.9|6.9|4.9|-|**
97000US3623880|Pulaski Central School District, ME|3623880|2014-2018|202|17.2|8.7|17.2|8.7|17.2|8.7|-|**
97000US2923730|Raymore-Peculiar R-II School District, ME|2923730|2014-2018|202|7.5|3.1|7.5|3.1|7.0|2.9|100.0|41.6
97000US4223250|Riverside School District, ME|4223250|2014-2018|202|17.8|10.2|17.8|10.2|18.0|10.3|0.0|59.7
95000US3023040|Roundup Elementary School District, ME|3023040|2014-2018|202|21.2|13.1|21.2|13.1|21.2|13.1|-|**
96000US3023070|Roundup High School District, ME|3023070|2014-2018|202|19.1|17.1|19.1|17.1|19.1|17.1|-|**
97000US3023670|Scobey K-12 Schools, ME|3023670|2014-2018|202|1.7|2.1|1.7|2.1|1.7|2.1|-|**
96000US3023910|Shelby High School District, ME|3023910|2014-2018|202|0.0|7.6|0.0|7.6|0.0|7.6|-|**
95000US3023940|Shepherd Elementary School District, ME|3023940|2014-2018|202|8.9|7.9|8.9|7.9|8.9|7.9|-|**
96000US3023970|Shepherd High School District, ME|3023970|2014-2018|202|6.8|8.1|6.8|8.1|6.8|8.1|-|**
97000US2923190|South Holt County R-I School District, ME|2923190|2014-2018|202|12.6|10.2|12.6|10.2|12.6|10.2|-|**
97000US4223010|Susquehanna Township School District, ME|4223010|2014-2018|202|5.2|3.4|5.2|3.4|5.3|3.4|0.0|41.6
97000US4223040|Susquenita School District, ME|4223040|2014-2018|202|5.8|2.6|5.8|2.6|5.8|2.7|0.0|78.4
97000US4223220|Tamaqua Area School District, ME|4223220|2014-2018|202|8.7|3.6|8.7|3.6|8.8|3.6|0.0|78.4
97000US4223490|Titusville Area School District, ME|4223490|2014-2018|202|19.9|5.4|19.9|5.4|19.7|5.3|80.0|59.4
97000US4223550|Towanda Area School District, ME|4223550|2014-2018|202|15.1|4.8|15.1|4.8|14.9|4.9|57.1|50.1
97000US4223640|Tredyffrin-Easttown School District, ME|4223640|2014-2018|202|1.5|0.8|1.5|0.8|1.5|0.8|0.0|86.7
97000US4223760|Trinity Area School District, ME|4223760|2014-2018|202|10.3|4.4|10.3|4.4|10.4|4.5|0.0|47.5
97000US4223700|Tri-Valley School District, ME|4223700|2014-2018|202|7.4|4.3|7.4|4.3|7.4|4.3|-|**
97000US4223790|Troy Area School District, ME|4223790|2014-2018|202|10.2|3.9|10.2|3.9|10.2|3.9|0.0|100.0
97000US4223820|Tulpehocken Area School District, ME|4223820|2014-2018|202|2.8|2.3|2.8|2.3|2.8|2.3|-|**
97000US4223850|Tunkhannock Area School District, ME|4223850|2014-2018|202|7.7|2.6|7.7|2.6|7.7|2.6|-|**
97000US4223880|Turkeyfoot Valley Area School District, ME|4223880|2014-2018|202|17.5|7.0|17.5|7.0|17.7|7.1|0.0|100.0
97000US4223970|Tussey Mountain School District, ME|4223970|2014-2018|202|11.7|4.3|11.7|4.3|11.7|4.3|-|**
95000US1723730|Will County School District 92, ME|1723730|2014-2018|202|2.0|2.4|2.0|2.4|2.0|2.4|-|**
97000US2926970|Cole County R-I School District, MI|2926970|2014-2018|202|1.7|1.4|1.7|1.4|1.7|1.4|-|**
97000US2626940|Dollar Bay-Tamarack City Area Schools, MI|2626940|2014-2018|202|4.0|4.8|4.0|4.8|4.0|4.8|-|**
96000US1726180|Fairfield Community High School District 225, MI|1726180|2014-2018|202|19.8|8.2|19.8|8.2|19.8|8.2|0.0|100.0
97000US4626370|Garretson School District 49-4, MI|4626370|2014-2018|202|3.4|3.6|3.4|3.6|3.4|3.6|-|**
97000US4626490|Gayville-Volin School District 63-1, MI|4626490|2014-2018|202|5.9|4.8|5.9|4.8|5.9|4.8|-|**
97000US4626970|Gettysburg School District 53-1, MI|4626970|2014-2018|202|5.3|6.6|5.3|6.6|5.3|6.6|-|**
95000US1726820|Golf Elementary School District 67, MI|1726820|2014-2018|202|0.0|3.3|0.0|3.3|0.0|3.3|-|**
96000US1726880|J. Sterling Morton High School District 201, MI|1726880|2014-2018|202|16.4|3.3|16.4|3.3|16.3|3.3|29.8|47.1
97000US4826040|La Feria Independent School District, MI|4826040|2014-2018|202|21.0|5.9|21.0|5.9|21.0|5.9|-|**
97000US4826100|La Grange Independent School District, MI|4826100|2014-2018|202|6.6|4.5|6.6|4.5|6.6|4.5|-|**
97000US4826130|La Joya Independent School District, MI|4826130|2014-2018|202|44.2|3.9|44.2|3.9|44.0|3.9|87.7|21.8
97000US4826190|La Porte Independent School District, MI|4826190|2014-2018|202|8.6|2.9|8.6|2.9|8.6|2.9|0.0|71.8
97000US4826280|La Vega Independent School District, MI|4826280|2014-2018|202|19.5|8.4|19.5|8.4|20.0|8.7|0.0|44.4
97000US4826310|La Vernia Independent School District, MI|4826310|2014-2018|202|3.2|2.3|3.2|2.3|3.2|2.3|0.0|61.1
97000US4826340|La Villa Independent School District, MI|4826340|2014-2018|202|34.6|13.8|34.6|13.8|34.6|13.8|-|**
97000US4826370|Lackland Independent School District, MI|4826370|2014-2018|202|6.0|4.2|6.0|4.2|6.0|4.2|-|**
97000US4826400|Lago Vista Independent School District, MI|4826400|2014-2018|202|4.2|3.9|4.2|3.9|4.2|3.9|0.0|75.5
97000US4826430|Lake Dallas Independent School District, MI|4826430|2014-2018|202|1.8|1.7|1.8|1.7|1.8|1.7|0.0|82.3
97000US4826470|Lake Travis Independent School District, MI|4826470|2014-2018|202|3.6|1.8|3.6|1.8|3.6|1.8|0.0|64.5
97000US4826490|Lake Worth Independent School District, MI|4826490|2014-2018|202|13.6|5.8|13.6|5.8|13.6|5.8|-|**
97000US4826580|Lamar Consolidated Independent School District, MI|4826580|2014-2018|202|7.8|1.6|7.8|1.6|7.8|1.6|0.0|41.5
97000US4826610|Lamesa Independent School District, MI|4826610|2014-2018|202|25.1|11.7|25.1|11.7|25.1|11.7|-|**
97000US4826640|Lampasas Independent School District, MI|4826640|2014-2018|202|8.2|2.9|8.2|2.9|8.2|2.9|-|**
97000US4826670|Lancaster Independent School District, MI|4826670|2014-2018|202|13.6|3.5|13.6|3.5|13.7|3.5|0.0|45.2
97000US4826220|LaPoyner Independent School District, MI|4826220|2014-2018|202|11.8|6.5|11.8|6.5|11.8|6.5|-|**
97000US4826790|Laredo Independent School District, MI|4826790|2014-2018|202|45.8|2.9|45.8|2.9|45.9|2.9|23.6|30.8
97000US4826910|Latexo Independent School District, MI|4826910|2014-2018|202|25.4|17.0|25.4|17.0|25.4|17.0|-|**
97000US4826970|Lazbuddie Independent School District, MI|4826970|2014-2018|202|3.9|4.7|3.9|4.7|3.9|4.7|-|**
97000US1726970|Meridian Community Unit School District 101, MI|1726970|2014-2018|202|18.3|10.0|18.3|10.0|18.3|10.0|-|**
97000US4226010|Mifflinburg Area School District, MI|4226010|2014-2018|202|7.7|3.3|7.7|3.3|7.7|3.3|0.0|100.0
95000US1726100|Millburn Community Consolidated School District 24, MI|1726100|2014-2018|202|0.7|1.0|0.7|1.0|0.7|1.0|-|**
95000US1726250|Miller Township Community Consolidated School District, MI|1726250|2014-2018|202|0.0|7.9|0.0|7.9|0.0|7.9|-|**
95000US1726190|Millstadt Consolidated Community School District 160, MI|1726190|2014-2018|202|0.0|3.1|0.0|3.1|0.0|3.1|-|**
95000US1726310|Minooka Community Consolidated School District 201, MI|1726310|2014-2018|202|4.6|2.5|4.6|2.5|4.6|2.5|-|**
96000US1726340|Minooka Community High School District 111, MI|1726340|2014-2018|202|3.3|3.1|3.3|3.1|3.3|3.1|0.0|100.0
95000US1726370|Mokena School District 159, MI|1726370|2014-2018|202|1.6|1.2|1.6|1.2|1.6|1.2|-|**
97000US1726400|Moline Unit School District 40, MI|1726400|2014-2018|202|12.6|2.8|12.6|2.8|12.6|2.8|-|**
97000US1726430|Momence Community Unit School District 1, MI|1726430|2014-2018|202|6.2|4.4|6.2|4.4|6.2|4.4|-|**
95000US1726490|Monroe School District 70, MI|1726490|2014-2018|202|0.0|6.4|0.0|6.4|0.0|6.4|-|**
97000US1726550|Monticello Community Unit School District 25, MI|1726550|2014-2018|202|6.4|6.5|6.4|6.5|6.6|6.8|0.0|35.5
95000US1726590|Montmorency Community Consolidated School District 145, MI|1726590|2014-2018|202|9.3|7.0|9.3|7.0|9.3|7.0|-|**
96000US1726640|Morris Community High School District 101, MI|1726640|2014-2018|202|7.5|5.5|7.5|5.5|7.6|5.6|0.0|82.3
95000US1726610|Morris School District 54, MI|1726610|2014-2018|202|6.8|4.5|6.8|4.5|6.8|4.5|-|**
97000US1726710|Morrison Community Unit School District 6, MI|1726710|2014-2018|202|5.1|4.1|5.1|4.1|5.2|4.2|0.0|59.5
97000US1726760|Morrisonville Community Unit School District 1, MI|1726760|2014-2018|202|3.5|3.8|3.5|3.8|3.5|3.8|-|**
97000US1726800|Morton Community Unit School District 709, MI|1726800|2014-2018|202|2.7|1.5|2.7|1.5|2.7|1.5|0.0|49.0
95000US1726850|Morton Grove School District 70, MI|1726850|2014-2018|202|5.6|4.4|5.6|4.4|5.6|4.4|-|**
97000US0626370|Mount Diablo Unified School District, MI|0626370|2014-2018|202|7.8|1.1|7.8|1.1|7.8|1.1|0.0|26.1
95000US0626400|Mount Pleasant Elementary School District, MI|0626400|2014-2018|202|4.9|4.0|4.9|4.0|4.9|4.0|-|**
95000US0626070|Mountain Elementary School District, MI|0626070|2014-2018|202|4.7|7.6|4.7|7.6|4.7|7.6|-|**
97000US0626100|Mountain Empire Unified School District, MI|0626100|2014-2018|202|18.7|10.1|18.7|10.1|18.7|10.1|-|**
95000US0626190|Mountain View Elementary School District (Los Angeles County), MI|0626190|2014-2018|202|31.1|4.4|31.1|4.4|31.2|4.5|0.0|48.7
95000US0626220|Mountain View Elementary School District (San Bernardino County), MI|0626220|2014-2018|202|10.0|5.2|10.0|5.2|10.0|5.2|-|**
95000US0626280|Mountain View Whisman Elementary School District, MI|0626280|2014-2018|202|4.5|1.8|4.5|1.8|4.4|1.8|15.4|22.3
96000US0626310|Mountain View-Los Altos Union School District, MI|0626310|2014-2018|202|2.9|1.6|2.9|1.6|3.0|1.6|0.0|26.3
95000US0626460|Mupu Elementary School District, MI|0626460|2014-2018|202|9.5|14.2|9.5|14.2|9.5|14.2|-|**
97000US0626490|Muroc Joint Unified School District, MI|0626490|2014-2018|202|22.9|9.1|22.9|9.1|22.9|9.1|-|**
97000US0626640|Napa Valley Unified School District, MI|0626640|2014-2018|202|6.8|1.7|6.8|1.7|6.9|1.7|0.0|22.9
95000US0626670|National Elementary School District, MI|0626670|2014-2018|202|21.0|4.3|21.0|4.3|21.1|4.3|0.0|47.5
97000US0626760|Needles Unified School District, MI|0626760|2014-2018|202|31.9|11.6|31.9|11.6|32.2|11.7|0.0|100.0
95000US0626820|Nevada City Elementary School District, MI|0626820|2014-2018|202|7.9|5.4|7.9|5.4|7.9|5.4|-|**
96000US0626880|Nevada Joint Union High School District, MI|0626880|2014-2018|202|6.9|3.5|6.9|3.5|7.0|3.5|0.0|38.8
97000US0626910|New Haven Unified School District, MI|0626910|2014-2018|202|6.3|2.5|6.3|2.5|6.4|2.5|0.0|31.6
97000US3626370|North Shore Central School District, MI|3626370|2014-2018|202|1.3|1.7|1.3|1.7|1.3|1.7|0.0|57.1
97000US2626010|Northwest School District, MI|2626010|2014-2018|202|11.4|3.9|11.4|3.9|11.2|4.0|29.3|44.7
97000US2626040|Norway-Vulcan Area Schools, MI|2626040|2014-2018|202|7.1|5.1|7.1|5.1|7.2|5.1|0.0|100.0
95000US2626100|Nottawa Community School, MI|2626100|2014-2018|202|10.5|12.6|10.5|12.6|10.5|12.6|-|**
97000US2626130|Novi Community School District, MI|2626130|2014-2018|202|1.8|0.9|1.8|0.9|1.8|0.9|-|**
97000US2626190|Oak Park City School District, MI|2626190|2014-2018|202|16.4|6.5|16.4|6.5|16.2|6.5|38.9|60.0
97000US2626220|Oakridge Public Schools, MI|2626220|2014-2018|202|15.4|8.2|15.4|8.2|15.4|8.2|0.0|87.2
97000US2626280|Okemos Public Schools, MI|2626280|2014-2018|202|4.1|2.4|4.1|2.4|4.2|2.4|0.0|36.7
97000US2626370|Olivet Community Schools, MI|2626370|2014-2018|202|6.1|3.3|6.1|3.3|6.1|3.3|-|**
97000US2626400|Onaway Area Community School District, MI|2626400|2014-2018|202|13.8|4.3|13.8|4.3|14.0|4.3|0.0|82.3
97000US2626490|Onekama Consolidated Schools, MI|2626490|2014-2018|202|3.3|3.2|3.3|3.2|3.3|3.2|0.0|100.0
97000US2626520|Onsted Community Schools, MI|2626520|2014-2018|202|5.1|3.6|5.1|3.6|5.2|3.7|0.0|45.1
97000US2626550|Ontonagon Area Schools, MI|2626550|2014-2018|202|9.2|6.4|9.2|6.4|9.2|6.4|-|**
97000US2626760|Orchard View Schools, MI|2626760|2014-2018|202|19.9|9.6|19.9|9.6|19.9|9.6|-|**
97000US2626970|Oscoda Area Schools, MI|2626970|2014-2018|202|14.1|5.3|14.1|5.3|14.2|5.3|0.0|82.3
95000US2926040|Raymondville R-VII School District, MI|2926040|2014-2018|202|13.1|10.2|13.1|10.2|13.4|10.5|0.0|100.0
97000US2926070|Raytown C-2 School District, MI|2926070|2014-2018|202|12.3|3.5|12.3|3.5|12.3|3.5|0.0|40.7
97000US2926160|Reeds Spring R-IV School District, MI|2926160|2014-2018|202|16.2|8.3|16.2|8.3|16.6|8.5|0.0|45.5
97000US2926220|Republic R-III School District, MI|2926220|2014-2018|202|10.3|3.4|10.3|3.4|10.4|3.4|0.0|47.5
97000US2926310|Rich Hill R-IV School District, MI|2926310|2014-2018|202|10.5|6.4|10.5|6.4|10.5|6.4|-|**
95000US2926370|Richards R-V School District, MI|2926370|2014-2018|202|29.7|14.8|29.7|14.8|29.7|14.8|-|**
97000US2926400|Richland R-I School District, MI|2926400|2014-2018|202|32.2|19.6|32.2|19.6|32.2|19.6|-|**
97000US2926480|Richmond R-XVI School District, MI|2926480|2014-2018|202|17.8|8.8|17.8|8.8|17.8|8.8|-|**
97000US2926640|Ritenour School District, MI|2926640|2014-2018|202|16.2|4.6|16.2|4.6|16.2|4.6|0.0|64.3
95000US4026010|Riverside Public School, MI|4026010|2014-2018|202|4.2|4.2|4.2|4.2|4.2|4.2|-|**
97000US2926670|Riverview Gardens School District, MI|2926670|2014-2018|202|31.7|5.1|31.7|5.1|31.9|5.2|18.2|32.4
95000US4026100|Robin Hill Public School, MI|4026100|2014-2018|202|15.8|11.7|15.8|11.7|15.8|11.7|-|**
97000US2926790|Rock Port R-II School District, MI|2926790|2014-2018|202|5.0|4.4|5.0|4.4|5.0|4.4|-|**
97000US2926850|Rockwood R-VI School District, MI|2926850|2014-2018|202|1.6|0.6|1.6|0.6|1.6|0.6|0.0|28.9
97000US4026280|Roff Public Schools, MI|4026280|2014-2018|202|22.0|12.2|22.0|12.2|22.7|12.7|0.0|70.1
97000US4026310|Roland Public Schools, MI|4026310|2014-2018|202|21.7|7.4|21.7|7.4|21.7|7.4|-|**
97000US2926890|Rolla 31 School District, MI|2926890|2014-2018|202|21.7|5.6|21.7|5.6|21.8|5.6|0.0|47.5
97000US4026550|Rush Springs Public Schools, MI|4026550|2014-2018|202|18.0|10.6|18.0|10.6|18.0|10.6|-|**
97000US4026610|Ryan Public Schools, MI|4026610|2014-2018|202|23.0|9.9|23.0|9.9|23.2|10.0|0.0|100.0
97000US4026730|Salina Public Schools, MI|4026730|2014-2018|202|22.2|8.1|22.2|8.1|22.2|8.1|-|**
97000US4026790|Sallisaw Public Schools, MI|4026790|2014-2018|202|28.2|6.7|28.2|6.7|28.3|6.7|0.0|82.3
97000US4026880|Sand Springs Public Schools, MI|4026880|2014-2018|202|8.7|2.6|8.7|2.6|8.8|2.6|0.0|49.6
97000US4026910|Sapulpa Public Schools, MI|4026910|2014-2018|202|13.9|3.6|13.9|3.6|14.1|3.7|0.0|24.5
97000US3626010|Schenectady City School District, MI|3626010|2014-2018|202|17.0|4.0|17.0|4.0|17.1|4.0|0.0|74.1
97000US3626070|Schodack Central School District, MI|3626070|2014-2018|202|1.1|1.5|1.1|1.5|1.1|1.5|-|**
97000US3626100|Schoharie Central School District, MI|3626100|2014-2018|202|9.1|5.0|9.1|5.0|9.2|5.0|0.0|100.0
97000US3626160|Schuylerville Central School District, MI|3626160|2014-2018|202|2.3|2.0|2.3|2.0|2.3|2.0|-|**
97000US3626190|Scio Central School District, MI|3626190|2014-2018|202|14.2|10.2|14.2|10.2|14.2|10.2|-|**
97000US3626310|Scotia-Glenville Central School District, MI|3626310|2014-2018|202|6.6|4.7|6.6|4.7|6.6|4.7|-|**
97000US3626400|Seaford Union Free School District, MI|3626400|2014-2018|202|1.3|1.3|1.3|1.3|1.3|1.3|0.0|55.1
97000US3626430|Seneca Falls Central School District, MI|3626430|2014-2018|202|9.5|5.5|9.5|5.5|9.5|5.5|0.0|93.8
96000US3626520|Sewanhaka Central High School District, MI|3626520|2014-2018|202|3.0|1.6|3.0|1.6|3.0|1.6|0.0|22.0
97000US3626580|Sharon Springs Central School District, MI|3626580|2014-2018|202|19.7|10.5|19.7|10.5|19.7|10.5|-|**
97000US1926070|Shenandoah Community School District, MI|1926070|2014-2018|202|18.4|9.9|18.4|9.9|18.4|9.9|-|**
97000US3626670|Shenendehowa Central School District, MI|3626670|2014-2018|202|2.5|1.5|2.5|1.5|2.5|1.5|0.0|38.0
97000US3626700|Sherburne-Earlville Central School District, MI|3626700|2014-2018|202|9.4|3.5|9.4|3.5|9.4|3.5|-|**
97000US3626730|Sherman Central School District, MI|3626730|2014-2018|202|23.3|9.7|23.3|9.7|23.6|9.8|0.0|100.0
97000US3626760|Sherrill City School District, MI|3626760|2014-2018|202|7.8|5.0|7.8|5.0|7.8|5.0|-|**
97000US3626840|Shoreham-Wading River Central School District, MI|3626840|2014-2018|202|5.9|5.0|5.9|5.0|5.9|5.0|0.0|60.5
97000US3626850|Sidney Central School District, MI|3626850|2014-2018|202|25.3|9.2|25.3|9.2|25.3|9.2|-|**
97000US1926250|Sidney Community School District, MI|1926250|2014-2018|202|8.4|6.2|8.4|6.2|8.4|6.2|-|**
97000US1926280|Sigourney Community School District, MI|1926280|2014-2018|202|6.4|5.3|6.4|5.3|6.4|5.3|0.0|100.0
97000US3626880|Silver Creek Central School District, MI|3626880|2014-2018|202|7.6|3.6|7.6|3.6|7.6|3.6|-|**
97000US1926370|Sioux Center Community School District, MI|1926370|2014-2018|202|3.7|4.0|3.7|4.0|3.7|4.0|-|**
97000US1926400|Sioux City Community School District, MI|1926400|2014-2018|202|13.5|2.2|13.5|2.2|13.5|2.2|9.9|16.0
97000US3626940|Skaneateles Central School District, MI|3626940|2014-2018|202|0.9|1.3|0.9|1.3|0.9|1.3|0.0|74.1
97000US1926580|Solon Community School District, MI|1926580|2014-2018|202|3.3|5.0|3.3|5.0|3.4|5.0|0.0|100.0
95000US4026640|South Coffeyville Schools, MI|4026640|2014-2018|202|5.0|3.5|5.0|3.5|5.0|3.5|0.0|100.0
97000US1926640|South Hamilton Community School District, MI|1926640|2014-2018|202|4.9|3.5|4.9|3.5|4.9|3.5|-|**
97000US1926670|South Page Community School District, MI|1926670|2014-2018|202|10.8|6.2|10.8|6.2|10.8|6.2|-|**
97000US1926730|South Tama County Community School District, MI|1926730|2014-2018|202|13.5|4.9|13.5|4.9|13.5|4.9|0.0|100.0
97000US1926790|South Winneshiek Community School District, MI|1926790|2014-2018|202|6.0|4.5|6.0|4.5|6.0|4.5|-|**
97000US1926820|Southeast Polk Community School District, MI|1926820|2014-2018|202|4.5|2.0|4.5|2.0|4.5|2.0|0.0|77.5
97000US1926850|Southeast Warren Community School District, MI|1926850|2014-2018|202|2.7|2.2|2.7|2.2|2.7|2.2|-|**
97000US1926910|Spencer Community School District, MI|1926910|2014-2018|202|10.6|4.9|10.6|4.9|10.6|4.9|-|**
95000US3026070|Thompson Falls Elementary School District, MI|3026070|2014-2018|202|20.2|16.0|20.2|16.0|20.2|16.0|-|**
96000US3026100|Thompson Falls High School District, MI|3026100|2014-2018|202|27.8|28.8|27.8|28.8|27.8|28.8|-|**
95000US3026160|Three Forks Elementary School District, MI|3026160|2014-2018|202|2.6|4.2|2.6|4.2|2.6|4.2|-|**
96000US3026190|Three Forks High School District, MI|3026190|2014-2018|202|0.0|11.4|0.0|11.4|0.0|11.4|-|**
95000US3026490|Trinity Elementary School District, MI|3026490|2014-2018|202|6.0|7.3|6.0|7.3|6.0|7.3|-|**
96000US3026580|Troy High School District, MI|3026580|2014-2018|202|37.0|21.4|37.0|21.4|37.0|21.4|-|**
97000US3026730|Twin Bridges K-12 Schools, MI|3026730|2014-2018|202|12.5|11.0|12.5|11.0|13.0|11.5|0.0|100.0
97000US4226040|Western Beaver County School District, MI|4226040|2014-2018|202|2.6|2.0|2.7|2.0|2.7|2.0|-|**
97000US4226070|Western Wayne School District, MI|4226070|2014-2018|202|11.2|4.8|11.2|4.8|11.5|4.8|0.0|32.7
97000US4226130|Westmont Hilltop School District, MI|4226130|2014-2018|202|4.1|2.7|4.1|2.7|4.1|2.8|0.0|49.2
97000US4226250|Whitehall-Coplay School District, MI|4226250|2014-2018|202|5.4|2.2|5.4|2.2|5.5|2.3|0.0|72.1
97000US4226300|Wilkes-Barre Area School District, MI|4226300|2014-2018|202|24.6|4.1|24.6|4.1|24.6|4.1|30.0|42.5
97000US4226370|Wilkinsburg Borough School District, MI|4226370|2014-2018|202|25.7|8.0|25.7|8.0|25.9|8.0|0.0|82.3
97000US4226390|William Penn School District, MI|4226390|2014-2018|202|12.9|3.9|12.9|3.9|12.8|3.9|16.7|39.9
97000US4226400|Williams Valley School District, MI|4226400|2014-2018|202|17.2|5.0|17.2|5.0|17.3|5.0|0.0|98.3
97000US4226430|Williamsburg Community School District, MI|4226430|2014-2018|202|11.9|6.1|11.9|6.1|11.9|6.1|-|**
97000US4226460|Williamsport Area School District, MI|4226460|2014-2018|202|19.7|4.9|19.7|4.9|19.7|4.9|0.0|100.0
97000US4226520|Wilmington Area School District, MI|4226520|2014-2018|202|7.3|3.0|7.3|3.0|7.3|3.0|-|**
97000US4226550|Wilson Area School District, MI|4226550|2014-2018|202|6.8|5.0|6.8|5.0|6.8|5.0|-|**
97000US4226580|Wilson School District, MI|4226580|2014-2018|202|3.4|1.5|3.4|1.5|3.4|1.5|-|**
97000US4226610|Windber Area School District, MI|4226610|2014-2018|202|20.8|6.5|20.8|6.5|20.8|6.5|-|**
97000US4226700|Wyalusing Area School District, MI|4226700|2014-2018|202|7.8|2.7|7.8|2.7|7.8|2.7|-|**
97000US4226730|Wyoming Area School District, MI|4226730|2014-2018|202|12.7|5.8|12.7|5.8|12.7|5.8|0.0|100.0
